"subject" "activity" "signal" "axial" "mean" "std"
"318" "3" "Walking_upstairs" "fBodyAccJerk" "Z" -0.677314534067797 -0.738705863898305
"319" "3" "Walking_upstairs" "fBodyGyro" "X" -0.378216681762712 -0.484820991355932
"320" "3" "Walking_upstairs" "fBodyGyro" "Y" -0.637293508305085 -0.556045947118644
"321" "3" "Walking_upstairs" "fBodyGyro" "Z" -0.431503361525424 -0.561097649661017
"322" "3" "Walking_upstairs" "tBodyAcc" "X" 0.260819873067797 -0.313123437627119
"323" "3" "Walking_upstairs" "tBodyAcc" "Y" -0.0324109410555932 0.0116280813372881
"324" "3" "Walking_upstairs" "tBodyAcc" "Z" -0.110064863437288 -0.369754604067797
"325" "3" "Walking_upstairs" "tBodyAccJerk" "X" 0.0426880986186441 -0.458364616949153
"326" "3" "Walking_upstairs" "tBodyAccJerk" "Y" 0.0397249270484746 -0.251680364540678
"327" "3" "Walking_upstairs" "tBodyAccJerk" "Z" 0.0208205538101695 -0.708551711864407
"328" "3" "Walking_upstairs" "tBodyGyro" "X" 0.0721980309322034 -0.456039262525424
"329" "3" "Walking_upstairs" "tBodyGyro" "Y" -0.139275405637288 -0.582742845932203
"330" "3" "Walking_upstairs" "tBodyGyro" "Z" 0.0215603697 -0.492327305084746
"331" "3" "Walking_upstairs" "tBodyGyroJerk" "X" -0.115510569491525 -0.507270757966102
"332" "3" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0400372510491525 -0.775774143389831
"333" "3" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0498180874305085 -0.573433947627119
"334" "3" "Walking_upstairs" "tGravityAcc" "X" 0.883533436101695 -0.944040819322034
"335" "3" "Walking_upstairs" "tGravityAcc" "Y" -0.382851153728814 -0.909825953898305
"336" "3" "Walking_upstairs" "tGravityAcc" "Z" -0.162943955254237 -0.909469675084746
"337" "3" "Walking_downstairs" "fBodyAcc" "X" -0.0421706943244898 -0.0654417192653061
"338" "3" "Walking_downstairs" "fBodyAcc" "Y" -0.00770048300204082 -0.109722354322449
"339" "3" "Walking_downstairs" "fBodyAcc" "Z" -0.404452414285714 -0.389723034061224
"340" "3" "Walking_downstairs" "fBodyAccJerk" "X" -0.0906707125102041 -0.165442898685714
"341" "3" "Walking_downstairs" "fBodyAccJerk" "Y" -0.135938542632653 -0.14772824006198
"342" "3" "Walking_downstairs" "fBodyAccJerk" "Z" -0.529059450612245 -0.613525074285714
"343" "3" "Walking_downstairs" "fBodyGyro" "X" -0.129066574295918 -0.30863033105102
"344" "3" "Walking_downstairs" "fBodyGyro" "Y" -0.542694164081633 -0.553094540204082
"345" "3" "Walking_downstairs" "fBodyGyro" "Z" -0.302866461179592 -0.548164313265306
"346" "3" "Walking_downstairs" "tBodyAcc" "X" 0.292423484693878 -0.0574100475102041
"347" "3" "Walking_downstairs" "tBodyAcc" "Y" -0.0193554079328571 -0.0331503723387755
"348" "3" "Walking_downstairs" "tBodyAcc" "Z" -0.116139842908163 -0.362240245489796
"349" "3" "Walking_downstairs" "tBodyAccJerk" "X" 0.0725689294489796 -0.0858010042244898
"350" "3" "Walking_downstairs" "tBodyAccJerk" "Y" 0.0109707769183673 -0.111439194979592
"351" "3" "Walking_downstairs" "tBodyAccJerk" "Z" -0.00202727978142857 -0.571735243061224
"352" "3" "Walking_downstairs" "tBodyGyro" "X" -0.13157327645102 -0.261653414014286
"353" "3" "Walking_downstairs" "tBodyGyro" "Y" -0.0139358043959184 -0.546740387959184
"354" "3" "Walking_downstairs" "tBodyGyro" "Z" 0.123826738353061 -0.44230776755102
"355" "3" "Walking_downstairs" "tBodyGyroJerk" "X" -0.0778701650285714 -0.285683162346939
"356" "3" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0391567930959184 -0.680947338163265
"357" "3" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0416193131122449 -0.374605412306122
"358" "3" "Walking_downstairs" "tGravityAcc" "X" 0.939057787755102 -0.950061129591837
"359" "3" "Walking_downstairs" "tGravityAcc" "Y" -0.228829214285714 -0.946094637755102
"360" "3" "Walking_downstairs" "tGravityAcc" "Z" -0.102352758040816 -0.899943947755102
"361" "3" "sitting" "fBodyAcc" "X" -0.970154440961538 -0.971605878461538
"362" "3" "sitting" "fBodyAcc" "Y" -0.891907751346154 -0.8496556575
"363" "3" "sitting" "fBodyAcc" "Z" -0.917987925384615 -0.864322464038462
"364" "3" "sitting" "fBodyAccJerk" "X" -0.974950363461538 -0.976283534807692
"365" "3" "sitting" "fBodyAccJerk" "Y" -0.954170151346154 -0.956461756730769
"366" "3" "sitting" "fBodyAccJerk" "Z" -0.970845669423077 -0.9771595725
"367" "3" "sitting" "fBodyGyro" "X" -0.957550637692308 -0.968013062884615
"368" "3" "sitting" "fBodyGyro" "Y" -0.95617355 -0.939609988461538
"369" "3" "sitting" "fBodyGyro" "Z" -0.934967958846154 -0.930633150769231
"370" "3" "sitting" "tBodyAcc" "X" 0.257197599134615 -0.971010120961538
"371" "3" "sitting" "tBodyAcc" "Y" -0.00350299841730769 -0.856617812115385
"372" "3" "sitting" "tBodyAcc" "Z" -0.0983579203269231 -0.875110175384615
"373" "3" "sitting" "tBodyAccJerk" "X" 0.0726098418653846 -0.974467390384615
"374" "3" "sitting" "tBodyAccJerk" "Y" 0.00272529134230769 -0.953631390961538
"375" "3" "sitting" "tBodyAccJerk" "Z" -0.00423348373557692 -0.974661565961538
"376" "3" "sitting" "tBodyGyro" "X" -0.0385365204807692 -0.965434768461538
"377" "3" "sitting" "tBodyGyro" "Y" -0.07524100275 -0.944854571346154
"378" "3" "sitting" "tBodyGyro" "Z" 0.0940113975530769 -0.926413710384615
"379" "3" "sitting" "tBodyGyroJerk" "X" -0.103605889057692 -0.972546905961538
"380" "3" "sitting" "tBodyGyroJerk" "Y" -0.0360909881807692 -0.978635908653846
"381" "3" "sitting" "tBodyGyroJerk" "Z" -0.0590079966686538 -0.973751670576923
"382" "3" "sitting" "tGravityAcc" "X" 0.901098984615385 -0.957324457884615
"383" "3" "sitting" "tGravityAcc" "Y" 0.127303379245962 -0.903923008269231
"384" "3" "sitting" "tGravityAcc" "Z" 0.139020582461538 -0.897736318269231
"385" "3" "standing" "fBodyAcc" "X" -0.960123409508197 -0.969931287377049
"386" "3" "standing" "fBodyAcc" "Y" -0.908075353770492 -0.89243434852459
"387" "3" "standing" "fBodyAcc" "Z" -0.939507735245902 -0.904801254590164
"388" "3" "standing" "fBodyAccJerk" "X" -0.957666856721311 -0.960570921803279
"389" "3" "standing" "fBodyAccJerk" "Y" -0.943497973606557 -0.943948547213115
"390" "3" "standing" "fBodyAccJerk" "Z" -0.969174903442623 -0.975595949508197
"391" "3" "standing" "fBodyGyro" "X" -0.901282267540984 -0.901985672459016
"392" "3" "standing" "fBodyGyro" "Y" -0.937711157213115 -0.923125941147541
"393" "3" "standing" "fBodyGyro" "Z" -0.916172537704918 -0.919743846065574
"394" "3" "standing" "tBodyAcc" "X" 0.280046513278689 -0.96674254295082
"395" "3" "standing" "tBodyAcc" "Y" -0.0143376555065574 -0.893449307213115
"396" "3" "standing" "tBodyAcc" "Z" -0.101621722633148 -0.911419015081967
"397" "3" "standing" "tBodyAccJerk" "X" 0.0750900622277049 -0.957086489344262
"398" "3" "standing" "tBodyAccJerk" "Y" 0.00771663644590164 -0.941686785737705
"399" "3" "standing" "tBodyAccJerk" "Z" -0.00807177934114754 -0.973059634918033
"400" "3" "standing" "tBodyGyro" "X" -0.0246626070770492 -0.900462227540984
"401" "3" "standing" "tBodyGyro" "Y" -0.0585101918262295 -0.927788618196721
"402" "3" "standing" "tBodyGyro" "Z" 0.0665262054098361 -0.91236408147541
"403" "3" "standing" "tBodyGyroJerk" "X" -0.0994602620655738 -0.940937642459016
"404" "3" "standing" "tBodyGyroJerk" "Y" -0.0472415819016393 -0.968433747868853
"405" "3" "standing" "tBodyGyroJerk" "Z" -0.0416832156688525 -0.958293011803279
"406" "3" "standing" "tGravityAcc" "X" 0.93503077852459 -0.982020428032787
"407" "3" "standing" "tGravityAcc" "Y" -0.301735130327869 -0.957425321803279
"408" "3" "standing" "tGravityAcc" "Z" 0.024763106752459 -0.928161577377049
"409" "3" "laying" "fBodyAcc" "X" -0.980665609032258 -0.983691129032258
"410" "3" "laying" "fBodyAcc" "Y" -0.961169982903226 -0.964094604193548
"411" "3" "laying" "fBodyAcc" "Z" -0.968332141612903 -0.96327908016129
"412" "3" "laying" "fBodyAccJerk" "X" -0.980513202258064 -0.983122615967742
"413" "3" "laying" "fBodyAccJerk" "Y" -0.968752113709677 -0.971044012741936
"414" "3" "laying" "fBodyAccJerk" "Z" -0.979122344354839 -0.983711904677419
"415" "3" "laying" "fBodyGyro" "X" -0.970167262903226 -0.975986433709677
"416" "3" "laying" "fBodyGyro" "Y" -0.978099682258065 -0.977032495483871
"417" "3" "laying" "fBodyGyro" "Z" -0.962341960806452 -0.967256854193548
"418" "3" "laying" "tBodyAcc" "X" 0.275516852741935 -0.982776639193548
"419" "3" "laying" "tBodyAcc" "Y" -0.0189556785048387 -0.962057544516129
"420" "3" "laying" "tBodyAcc" "Z" -0.101300477506452 -0.96369103483871
"421" "3" "laying" "tBodyAccJerk" "X" 0.0769811125806452 -0.98087931483871
"422" "3" "laying" "tBodyAccJerk" "Y" 0.0138041011306452 -0.968710724677419
"423" "3" "laying" "tBodyAccJerk" "Z" -0.00435625874355645 -0.982093162903226
"424" "3" "laying" "tBodyGyro" "X" -0.0208170540330645 -0.974545752096774
"425" "3" "laying" "tBodyGyro" "Y" -0.0718507159435484 -0.977272653709677
"426" "3" "laying" "tBodyGyro" "Z" 0.137999561112903 -0.963505609032258
"427" "3" "laying" "tBodyGyroJerk" "X" -0.10004449883871 -0.980328645
"428" "3" "laying" "tBodyGyroJerk" "Y" -0.0389771765322581 -0.986762741935484
"429" "3" "laying" "tBodyGyroJerk" "Z" -0.06873387 -0.983338279516129
"430" "3" "laying" "tGravityAcc" "X" -0.241758478064516 -0.982512193064516
"431" "3" "laying" "tGravityAcc" "Y" 0.837032099677419 -0.981202749677419
"432" "3" "laying" "tGravityAcc" "Z" 0.48870318516129 -0.964807543870968
"433" "4" "Walking" "fBodyAcc" "X" -0.426719449666667 -0.447234929666667
"434" "4" "Walking" "fBodyAcc" "Y" -0.14939963344 -0.101799450565167
"435" "4" "Walking" "fBodyAcc" "Z" -0.631005470833333 -0.594198325666667
"436" "4" "Walking" "fBodyAccJerk" "X" -0.358883413666667 -0.29732607245
"437" "4" "Walking" "fBodyAccJerk" "Y" -0.279553391533333 -0.2099000063
"438" "4" "Walking" "fBodyAccJerk" "Z" -0.728991595666667 -0.772359087333333
"439" "4" "Walking" "fBodyGyro" "X" -0.373384540666667 -0.542646759
"440" "4" "Walking" "fBodyGyro" "Y" -0.688460056666667 -0.654657770166667
"441" "4" "Walking" "fBodyGyro" "Z" -0.601381129166667 -0.716458475166667
"442" "4" "Walking" "tBodyAcc" "X" 0.278582015166667 -0.440829971333333
"443" "4" "Walking" "tBodyAcc" "Y" -0.0148399475341667 -0.0788267367683333
"444" "4" "Walking" "tBodyAcc" "Z" -0.11140306485 -0.586252806833333
"445" "4" "Walking" "tBodyAccJerk" "X" 0.0783529082183333 -0.297042612533333
"446" "4" "Walking" "tBodyAccJerk" "Y" 0.00295602428666667 -0.221165131581667
"447" "4" "Walking" "tBodyAccJerk" "Z" -0.000767679338333334 -0.7513913825
"448" "4" "Walking" "tBodyGyro" "X" -0.0317982557795 -0.500916659
"449" "4" "Walking" "tBodyGyro" "Y" -0.0726905278583333 -0.665394092833333
"450" "4" "Walking" "tBodyGyro" "Z" 0.0805677161216667 -0.662608226
"451" "4" "Walking" "tBodyGyroJerk" "X" -0.115321556475 -0.492341066833333
"452" "4" "Walking" "tBodyGyroJerk" "Y" -0.0393474489133333 -0.807419937
"453" "4" "Walking" "tBodyGyroJerk" "Z" -0.0551166852766667 -0.640454132833333
"454" "4" "Walking" "tGravityAcc" "X" 0.963999696833333 -0.983826494833333
"455" "4" "Walking" "tGravityAcc" "Y" -0.0858540265666667 -0.967963221
"456" "4" "Walking" "tGravityAcc" "Z" 0.127764112666667 -0.962968112
"457" "4" "Walking_upstairs" "fBodyAcc" "X" -0.294488270365385 -0.173217219014423
"458" "4" "Walking_upstairs" "fBodyAcc" "Y" -0.117109161492308 -0.101434446040385
"459" "4" "Walking_upstairs" "fBodyAcc" "Z" -0.524655722692308 -0.345109817692308
"460" "4" "Walking_upstairs" "fBodyAccJerk" "X" -0.418304647307692 -0.396762584807692
"461" "4" "Walking_upstairs" "fBodyAccJerk" "Y" -0.297805187243462 -0.314525030788462
"462" "4" "Walking_upstairs" "fBodyAccJerk" "Z" -0.690106934230769 -0.762772175
"463" "4" "Walking_upstairs" "fBodyGyro" "X" -0.3710689925 -0.483548693461538
"464" "4" "Walking_upstairs" "fBodyGyro" "Y" -0.684310201538462 -0.489824279230769
"465" "4" "Walking_upstairs" "fBodyGyro" "Z" -0.350765737115385 -0.424533512307692
"466" "4" "Walking_upstairs" "tBodyAcc" "X" 0.270876696730769 -0.204933042903846
"467" "4" "Walking_upstairs" "tBodyAcc" "Y" -0.0319804295729615 -0.0666899105180769
"468" "4" "Walking_upstairs" "tBodyAcc" "Z" -0.114219455519231 -0.372137777692308
"469" "4" "Walking_upstairs" "tBodyAccJerk" "X" 0.0560971909634615 -0.380488027307692
"470" "4" "Walking_upstairs" "tBodyAccJerk" "Y" 0.0234018993153846 -0.281543175326923
"471" "4" "Walking_upstairs" "tBodyAccJerk" "Z" 0.00340280836730769 -0.726495311923077
"472" "4" "Walking_upstairs" "tBodyGyro" "X" 0.0393825198942308 -0.454431043269231
"473" "4" "Walking_upstairs" "tBodyGyro" "Y" -0.0859471683596154 -0.551185569230769
"474" "4" "Walking_upstairs" "tBodyGyro" "Z" 0.0843753843384615 -0.360811047884615
"475" "4" "Walking_upstairs" "tBodyGyroJerk" "X" -0.1314720713 -0.533666803846154
"476" "4" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0390508828865385 -0.840722752692308
"477" "4" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0722496260807692 -0.556236584807692
"478" "4" "Walking_upstairs" "tGravityAcc" "X" 0.946264314423077 -0.958495235576923
"479" "4" "Walking_upstairs" "tGravityAcc" "Y" -0.232944304615385 -0.923376019038462
"480" "4" "Walking_upstairs" "tGravityAcc" "Z" 0.0841675382884615 -0.919619453269231
"481" "4" "Walking_downstairs" "fBodyAcc" "X" -0.0722392276888889 0.0390098262533333
"482" "4" "Walking_downstairs" "fBodyAcc" "Y" -0.129606639466667 -0.32253131772
"483" "4" "Walking_downstairs" "fBodyAcc" "Z" -0.494683451555556 -0.512694303111111
"484" "4" "Walking_downstairs" "fBodyAccJerk" "X" -0.16163290774 -0.208250062317778
"485" "4" "Walking_downstairs" "fBodyAccJerk" "Y" -0.172941628735556 -0.177202094317778
"486" "4" "Walking_downstairs" "fBodyAccJerk" "Z" -0.583917371333333 -0.668867334444444
"487" "4" "Walking_downstairs" "fBodyGyro" "X" -0.240298893435556 -0.414919000955556
"488" "4" "Walking_downstairs" "fBodyGyro" "Y" -0.717545840444444 -0.691518367333333
"489" "4" "Walking_downstairs" "fBodyGyro" "Z" -0.318306481022222 -0.621658471333333
"490" "4" "Walking_downstairs" "tBodyAcc" "X" 0.279965329555556 0.0111935496222222
"491" "4" "Walking_downstairs" "tBodyAcc" "Y" -0.00980200850666667 -0.21859832499
"492" "4" "Walking_downstairs" "tBodyAcc" "Z" -0.1067775246 -0.479185977111111
"493" "4" "Walking_downstairs" "tBodyAccJerk" "X" 0.0971862748866667 -0.145759708684667
"494" "4" "Walking_downstairs" "tBodyAccJerk" "Y" 0.00563780215111111 -0.146242294857778
"495" "4" "Walking_downstairs" "tBodyAccJerk" "Z" -0.00729137766444444 -0.626646986888889
"496" "4" "Walking_downstairs" "tBodyGyro" "X" -0.102838822533333 -0.370244695288889
"497" "4" "Walking_downstairs" "tBodyGyro" "Y" -0.0704025952333333 -0.699453537111111
"498" "4" "Walking_downstairs" "tBodyGyro" "Z" 0.05926394948 -0.498480800444444
"499" "4" "Walking_downstairs" "tBodyGyroJerk" "X" -0.0921282734666667 -0.395995494444444
"500" "4" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0348434913444444 -0.816858240222222
"501" "4" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0492836435688889 -0.325780073711111
"502" "4" "Walking_downstairs" "tGravityAcc" "X" 0.947731858666667 -0.955258881333333
"503" "4" "Walking_downstairs" "tGravityAcc" "Y" -0.0620852772955556 -0.932066041111111
"504" "4" "Walking_downstairs" "tGravityAcc" "Z" 0.148714808888889 -0.937753794444444
"505" "4" "sitting" "fBodyAcc" "X" -0.9774624984 -0.9819081892
"506" "4" "sitting" "fBodyAcc" "Y" -0.9057829318 -0.8894673494
"507" "4" "sitting" "fBodyAcc" "Z" -0.9517837432 -0.9269993168
"508" "4" "sitting" "fBodyAccJerk" "X" -0.9768457126 -0.9787769122
"509" "4" "sitting" "fBodyAccJerk" "Y" -0.9442983908 -0.949293158
"510" "4" "sitting" "fBodyAccJerk" "Z" -0.9751549056 -0.9816994482
"511" "4" "sitting" "fBodyGyro" "X" -0.9605896358 -0.973333107
"512" "4" "sitting" "fBodyGyro" "Y" -0.9675836478 -0.954120419
"513" "4" "sitting" "fBodyGyro" "Z" -0.9337768922 -0.9328683544
"514" "4" "sitting" "tBodyAcc" "X" 0.27153827992 -0.980309931
"515" "4" "sitting" "tBodyAcc" "Y" -0.007163065158 -0.89022398108
"516" "4" "sitting" "tBodyAcc" "Z" -0.10587459588 -0.9322030066
"517" "4" "sitting" "tBodyAccJerk" "X" 0.0784500239 -0.9767421962
"518" "4" "sitting" "tBodyAccJerk" "Y" -0.0108582171094 -0.9445961056
"519" "4" "sitting" "tBodyAccJerk" "Z" -0.0121499951596 -0.9790387658
"520" "4" "sitting" "tBodyGyro" "X" -0.04944351156 -0.9701317904
"521" "4" "sitting" "tBodyGyro" "Y" -0.08943006108 -0.9584681204
"522" "4" "sitting" "tBodyGyro" "Z" 0.10115033478 -0.9279722294
"523" "4" "sitting" "tBodyGyroJerk" "X" -0.09694948424 -0.9698997312
"524" "4" "sitting" "tBodyGyroJerk" "Y" -0.041848389996 -0.984441358
"525" "4" "sitting" "tBodyGyroJerk" "Z" -0.0489964351672 -0.9688048316
"526" "4" "sitting" "tGravityAcc" "X" 0.8693030064 -0.9814052948
"527" "4" "sitting" "tGravityAcc" "Y" 0.211622539936894 -0.93272710386
"528" "4" "sitting" "tGravityAcc" "Z" 0.11012048108 -0.9509492546
"529" "4" "standing" "fBodyAcc" "X" -0.973497549642857 -0.978737637678571
"530" "4" "standing" "fBodyAcc" "Y" -0.889549205 -0.857380281803571
"531" "4" "standing" "fBodyAcc" "Z" -0.93164342125 -0.887554317678571
"532" "4" "standing" "fBodyAccJerk" "X" -0.972310894285714 -0.975706723571429
"533" "4" "standing" "fBodyAccJerk" "Y" -0.937624242142857 -0.944075308928571
"534" "4" "standing" "fBodyAccJerk" "Z" -0.968648411607143 -0.976229505535714
"535" "4" "standing" "fBodyGyro" "X" -0.905464161964286 -0.912464793928571
"536" "4" "standing" "fBodyGyro" "Y" -0.955992945178571 -0.945825840178571
"537" "4" "standing" "fBodyGyro" "Z" -0.915280955357143 -0.91665163125
"538" "4" "standing" "tBodyAcc" "X" 0.280499745892857 -0.97692058
"539" "4" "standing" "tBodyAcc" "Y" -0.00948911098553571 -0.86159737875
"540" "4" "standing" "tBodyAcc" "Z" -0.0961574905535714 -0.896880538392857
"541" "4" "standing" "tBodyAccJerk" "X" 0.0721328379857143 -0.972586541964286
"542" "4" "standing" "tBodyAccJerk" "Y" -0.00653015693773214 -0.938354677857143
"543" "4" "standing" "tBodyAccJerk" "Z" -0.0211889890567857 -0.973054201071429
"544" "4" "standing" "tBodyGyro" "X" -0.0306449342357143 -0.909687974464286
"545" "4" "standing" "tBodyGyro" "Y" -0.061824850625 -0.949227146964286
"546" "4" "standing" "tBodyGyro" "Z" 0.0755636430892857 -0.909995038571429
"547" "4" "standing" "tBodyGyroJerk" "X" -0.103057894142857 -0.949633878571429
"548" "4" "standing" "tBodyGyroJerk" "Y" -0.0461257201357143 -0.976065174642857
"549" "4" "standing" "tBodyGyroJerk" "Z" -0.0490753497867857 -0.957982019464286
"550" "4" "standing" "tGravityAcc" "X" 0.95619779125 -0.972908355892857
"551" "4" "standing" "tGravityAcc" "Y" -0.0759009061071429 -0.917613464821429
"552" "4" "standing" "tGravityAcc" "Z" 0.166893825946429 -0.899404775267857
"553" "4" "laying" "fBodyAcc" "X" -0.958802077592593 -0.952464881481481
"554" "4" "laying" "fBodyAcc" "Y" -0.938883374444444 -0.946380971111111
"555" "4" "laying" "fBodyAcc" "Z" -0.967504278888889 -0.962154454259259
"556" "4" "laying" "fBodyAccJerk" "X" -0.978542457407407 -0.980079292592593
"557" "4" "laying" "fBodyAccJerk" "Y" -0.943969987222222 -0.944366881666667
"558" "4" "laying" "fBodyAccJerk" "Z" -0.975383329444444 -0.980261236296296
"559" "4" "laying" "fBodyGyro" "X" -0.967203736481482 -0.975094739444444
"560" "4" "laying" "fBodyGyro" "Y" -0.972187839074074 -0.956182500185185
"561" "4" "laying" "fBodyGyro" "Z" -0.961479262592593 -0.965807466666667
"562" "4" "laying" "tBodyAcc" "X" 0.263559214981481 -0.954193738888889
"563" "4" "laying" "tBodyAcc" "Y" -0.0150031841055556 -0.941714042407407
"564" "4" "laying" "tBodyAcc" "Z" -0.110688150314815 -0.962667314814815
"565" "4" "laying" "tBodyAccJerk" "X" 0.0934494217777778 -0.978302781111111
"566" "4" "laying" "tBodyAccJerk" "Y" 0.00693313213968519 -0.942209488333333
"567" "4" "laying" "tBodyAccJerk" "Z" -0.00641054328740741 -0.978511984259259
"568" "4" "laying" "tBodyGyro" "X" -0.00923156347222222 -0.973102422222222
"569" "4" "laying" "tBodyGyro" "Y" -0.0930128180759259 -0.961109291851852
"570" "4" "laying" "tBodyGyro" "Z" 0.169720404092593 -0.962073755
"571" "4" "laying" "tBodyGyroJerk" "X" -0.105019877685185 -0.975103204259259
"572" "4" "laying" "tBodyGyroJerk" "Y" -0.0381230432222222 -0.986855629814815
"573" "4" "laying" "tBodyGyroJerk" "Z" -0.0712156288333333 -0.983965359814815
"574" "4" "laying" "tGravityAcc" "X" -0.420664662222222 -0.921199965925926
"575" "4" "laying" "tGravityAcc" "Y" 0.915165104259259 -0.969816635740741
"576" "4" "laying" "tGravityAcc" "Z" 0.341531310555556 -0.976176608888889
